species,model_ID,model,threshold,thr_value,n_presences,n_absences,TPR_mean,TPR_sd,TNR_mean,TNR_sd,SORENSEN_mean,SORENSEN_sd,JACCARD_mean,JACCARD_sd,FPB_mean,FPB_sd,OR_mean,OR_sd,TSS_mean,TSS_sd,AUC_mean,AUC_sd,BOYCE_mean,BOYCE_sd,IMAE_mean,IMAE_sd,n.trees,shrinkage,n.minobsinnode,size,decay,mtry,C,sigma,regmult,classes,used_in_meanthr
Asclepias eriocarpa,1,median,max_sens_spec,0.02809487,414,10886,0.9233550074721908,0.05046994647156939,0.695202332772491,0.09168903603434549,0.20485947323218304,0.06055766999659641,0.11507073018347096,0.03762368292299855,0.2301414603669419,0.0752473658459971,0.07664499252780935,0.05046994647156939,0.6185573402446816,0.05774218027683113,0.8531485228895892,0.0458555697983654,0.8357335776058405,0.11614672120246464,0.9301165086029776,0.01668528524121452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias eriocarpa,2,gam,max_sens_spec,0.04538236,414,10886,0.9059067988888362,0.07314052365693959,0.6486647292300914,0.06930759790311412,0.1804927494875651,0.06498680615019956,0.10024072875716178,0.0389059710437869,0.20048145751432356,0.0778119420875738,0.09409320111116382,0.07314052365693959,0.5545715281189276,0.09656439539263048,0.8253733911004473,0.05688995481969803,0.4399566301219308,0.5052207202533953,0.9273153468268368,0.02079756451081733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias eriocarpa,3,gbm,max_sens_spec,0.03878874,414,10886,0.9026814572319772,0.04877163098796552,0.6478797459773262,0.02274456797990043,0.17616136236301727,0.05815928446299483,0.09741564664596206,0.03460727591301055,0.1948312932919241,0.0692145518260211,0.09731854276802282,0.04877163098796552,0.5505612032093034,0.03094345159391936,0.7814384100800531,0.03652595759723962,0.759593533849845,0.37409490001998047,0.9209109285437276,0.00934179446813586,40,0.1,1,NA,NA,NA,NA,NA,NA,NA,y
Asclepias eriocarpa,4,glm,max_sens_spec,0.04658254,414,10886,0.9010878030349964,0.05611042617668826,0.5985491068852827,0.09683408630713256,0.1611747147462827,0.05679993099718428,0.08842740408278349,0.0335213593804213,0.17685480816556698,0.0670427187608426,0.0989121969650035,0.05611042617668826,0.49963690992027926,0.07338712832629454,0.7927507943959045,0.06668807924860752,0.8300885113899853,0.07378244986256402,0.9259786023359255,0.0203441151110545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias eriocarpa,5,net,max_sens_spec,0.04894737,414,10886,0.9297630381338552,0.03736823642694563,0.6795192500782666,0.05587121181499315,0.19721243333476693,0.06884725221175514,0.1106032035508569,0.04226792511135227,0.2212064071017138,0.08453585022270454,0.07023696186614486,0.03736823642694563,0.6092822882121218,0.0215931375271687,0.8297790534107594,0.04473057752848223,0.8191376720686055,0.08605621491784668,0.9254168211536146,0.02346395003874104,NA,NA,NA,6,0.8600000000000001,NA,NA,NA,NA,NA,y
Asclepias eriocarpa,6,raf,max_sens_spec,0.48,414,10886,0.9358229842361898,0.0423898358328765,0.7706025764264173,0.04065532314382548,0.25336417193155814,0.06981782102959261,0.14639555734880627,0.04461239476733281,0.29279111469761254,0.08922478953466563,0.06417701576381013,0.0423898358328765,0.7064255606626072,0.01232305217542651,0.9062827824781916,0.02801692126418978,0.837940276657821,0.17917722289385848,0.9186739043772434,0.01817481388316826,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,y
Asclepias eriocarpa,7,svm,max_sens_spec,0.06018456,414,10886,0.8721029636773662,0.05016195720615109,0.6731130909942074,0.10095841447346247,0.18936707676743864,0.0788639281804561,0.106162481466385,0.04826283247801719,0.21232496293277,0.0965256649560344,0.12789703632263383,0.05016195720615109,0.5452160546715734,0.11464108241415348,0.8128499732460952,0.07261803403097315,0.8581875599205238,0.18766112873060717,0.9253089418165066,0.01337346144230928,NA,NA,NA,NA,NA,NA,22,0.051,NA,NA,y
Asclepias fascicularis,1,meanw,max_sens_spec,0.08088232,980,10845,0.8958580343696172,0.10054000348809522,0.7121044745367834,0.05158710610762922,0.38672877229440605,0.13849920425933954,0.2463770971756824,0.10353980168211514,0.4927541943513648,0.20707960336423029,0.1041419656303828,0.10054000348809522,0.6079625089064005,0.08753439041078079,0.8708395728558747,0.0370316786326612,0.9196381242017398,0.08107905740367667,0.8420915371693477,0.0376190155584015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,1,meanthr,max_sens_spec,0.04278094,980,10845,0.8803680183815912,0.08958748923175114,0.7206309285955874,0.06358731893397718,0.39040876290386234,0.14622036065437527,0.25004875568968754,0.11015945617882764,0.5000975113793751,0.22031891235765527,0.1196319816184088,0.08958748923175114,0.6009989469771786,0.07825643183517325,0.8579507369728417,0.0325043771234203,0.9194663921130756,0.07477932635239459,0.8648566004921281,0.03476293740236431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,1,mean,max_sens_spec,0.08011846,980,10845,0.8958580343696172,0.10054000348809522,0.7120747041867014,0.05123020973924306,0.38668798912838,0.13841999413811049,0.24634065192370655,0.1035223019271134,0.4926813038474131,0.2070446038542268,0.1041419656303828,0.10054000348809522,0.6079327385563186,0.08843862367841737,0.870781796375914,0.03710122110606611,0.9228957969970124,0.07608391453515857,0.8419320172177692,0.03751769064290188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,1,meansup,max_sens_spec,0.09976702,980,10845,0.8891628088209371,0.12500436943502471,0.7166041205462983,0.05575150061465597,0.3852295462949613,0.1350647166376855,0.2449004993626769,0.10107214722238748,0.4898009987253538,0.20214429444477497,0.11083719117906282,0.12500436943502471,0.6057669293672354,0.08707507486805903,0.8672733851216499,0.04116263067107131,0.8442032865002156,0.12860494312723666,0.8391431194967363,0.04164819664140147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,1,median,max_sens_spec,0.07585237,980,10845,0.8976454075400396,0.06699449865315125,0.7055874244300588,0.0655780219378515,0.38631750928234454,0.1398804825390571,0.2462949627136104,0.10618281872457684,0.4925899254272208,0.21236563744915368,0.10235459245996036,0.06699449865315125,0.6032328319700985,0.08870398970125444,0.8677079671094536,0.03500115777207643,0.8675853952893036,0.12782885367033975,0.8517497372284537,0.03596757068533701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,2,gam,max_sens_spec,0.08625661,980,10845,0.8404326894828477,0.09662615114235172,0.7363428698885521,0.05702632053997081,0.3866890215247269,0.13314507476649615,0.24587038607976536,0.10005032956767482,0.4917407721595307,0.20010065913534963,0.15956731051715234,0.09662615114235172,0.5767755593713999,0.10151244872761754,0.8605767921076704,0.04413719930505765,0.909516540913504,0.10250757019130928,0.8526863825138774,0.03996300955296737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,3,gbm,max_sens_spec,0.12571615,980,10845,0.8905445206220796,0.0584609260088484,0.7016560982683362,0.03905103383961179,0.3773455642559776,0.12443843377448634,0.23786959819910253,0.09259108139367626,0.47573919639820506,0.18518216278735253,0.10945547937792048,0.0584609260088484,0.5922006188904156,0.07492036705220793,0.8377962934475158,0.03422168419760023,0.3997731678723713,0.4295280903899855,0.8364715186243059,0.03308067096046326,40,0.1,1,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,4,glm,max_sens_spec,0.09062912,980,10845,0.8898277962810058,0.1303637163613427,0.6828193155312686,0.06257695927145596,0.3618793229638254,0.13202494861569553,0.22673813382906824,0.09648409256932652,0.4534762676581365,0.19296818513865305,0.1101722037189942,0.1303637163613427,0.5726471118122745,0.08495342886434439,0.850714986059302,0.03281427745234504,0.8103004544315823,0.13116812328037963,0.8497435860901789,0.03620301518301462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Asclepias fascicularis,5,net,max_sens_spec,0.08123381,980,10845,0.8854968812525706,0.09423307748729393,0.7153554884073698,0.03493184500247255,0.3837554398661102,0.13199292032443868,0.24350332570417865,0.09914097811962796,0.4870066514083573,0.1982819562392559,0.11450311874742938,0.09423307748729393,0.6008523696599404,0.07235982702106136,0.8637215003750958,0.02815968503970706,0.7413164205089176,0.1553711179062348,0.8564409971870706,0.03746419470881112,NA,NA,NA,3,3,NA,NA,NA,NA,NA,y
Asclepias fascicularis,6,raf,max_sens_spec,0.36,980,10845,0.8602031283340601,0.1521683662085616,0.7199282938730514,0.05629211569818734,0.3747043228933217,0.11706193712797398,0.23511541514687864,0.08465421167020731,0.4702308302937573,0.16930842334041463,0.13979687166593996,0.1521683662085616,0.5801314222071114,0.11785708711545433,0.8581723697441662,0.05636986292510648,0.9678990782644096,0.0092358686701883,0.8245168426788322,0.05738523281468651,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,y
Asclepias fascicularis,7,svm,max_sens_spec,0.08382211,980,10845,0.8892302476752421,0.04256390745615959,0.6504933420490672,0.093003864184426,0.34742163395631304,0.10077421793650632,0.21350404182291305,0.07163078723268221,0.4270080836458261,0.14326157446536442,0.11076975232475794,0.04256390745615959,0.5397235897243091,0.0973518598870152,0.8348557202789108,0.04084487388305623,0.981521822579676,0.02027011808526485,0.8317327762123505,0.03191384519403862,NA,NA,NA,NA,NA,NA,62,0.001,NA,NA,y
Calocedrus decurrens,1,meanw,max_sens_spec,0.32829806,4646,8504,0.8674970136870785,0.0891325809560308,0.7292169141137578,0.1565221286010881,0.7468520028298806,0.04423424479842136,0.5975190454772319,0.05811597792719424,1.1950380909544638,0.11623195585438847,0.13250298631292146,0.0891325809560308,0.5967139278008362,0.148948051623408,0.8718366584701199,0.06517347399481424,0.9840724746838688,0.01660225077686695,0.7147512658830901,0.0626227983404843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,1,meanthr,max_sens_spec,0.26435001,4646,8504,0.8735221103476187,0.04033230237056857,0.7221529307970094,0.1524986646300567,0.7508963364557344,0.04132873212805362,0.6025034381771084,0.05462073504611269,1.2050068763542168,0.1092414700922254,0.12647788965238127,0.04033230237056857,0.5956750411446281,0.15077199143071632,0.8593748769513321,0.06422999574893747,0.9637023712370592,0.0263672099044644,0.7455099390405919,0.0718192140140821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,1,mean,max_sens_spec,0.33083211,4646,8504,0.8678631328007196,0.10157992248670264,0.7287286312663368,0.15186458789906582,0.7452288499156087,0.04305809525627448,0.5953641422341083,0.05627084727420916,1.1907282844682163,0.11254169454841832,0.13213686719928047,0.10157992248670264,0.5965917640670564,0.14913252331771493,0.8714266445376933,0.0655922055927964,0.9835577611471598,0.01716901033361539,0.7144508500774295,0.06280357408080758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,1,meansup,max_sens_spec,0.32779713,4646,8504,0.8437032003570457,0.05621919924692972,0.7502505563788415,0.10963521071345866,0.7429835227304119,0.03813204367759244,0.5922016807773901,0.04978360813835423,1.1844033615547802,0.09956721627670846,0.15629679964295431,0.05621919924692972,0.5939537567358872,0.13156409580173717,0.8685478810653656,0.06039417027093261,0.9920085697324238,0.00316321949057553,0.7243998640235211,0.0632856650800624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,1,median,max_sens_spec,0.35945403,4646,8504,0.8701211564745827,0.0913144133601573,0.7273999146242084,0.1560663738589527,0.7478120872458369,0.04288753294998549,0.5986510402588817,0.05632567740778232,1.1973020805177634,0.11265135481556464,0.12987884352541731,0.0913144133601573,0.5975210710987912,0.14533258044865166,0.8712749273008369,0.06522499819660899,0.9805582771734844,0.02376179555974391,0.7231247959079715,0.06625333986871981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,2,gam,max_sens_spec,0.35302315,4646,8504,0.8161125953532812,0.060389119914843,0.7533161907230689,0.10489870574637047,0.7275254770253985,0.04371054732386295,0.5731816961023881,0.05593312493414962,1.1463633922047762,0.11186624986829924,0.18388740464671885,0.060389119914843,0.5694287860763501,0.13525335136308042,0.853384750468722,0.06892781055323018,0.9847952693084066,0.01429051459105561,0.7269983753036566,0.07009323627314011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,3,gbm,max_sens_spec,0.3466714,4646,8504,0.851050027453972,0.06120126732754241,0.7228391084570707,0.124066815802174,0.731135210250526,0.04614459409980798,0.5778225747686392,0.05905536743356024,1.1556451495372784,0.11811073486712048,0.14894997254602807,0.06120126732754241,0.5738891359110427,0.1355177458269945,0.8520316185895577,0.06467877025899096,0.9856973416430288,0.01178476557642287,0.7284414014783991,0.06706094973042026,190,1.1,7,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,4,glm,max_sens_spec,0.34978504,4646,8504,0.871871005810299,0.0597064028358027,0.6612349470177143,0.1284498503660065,0.7098888981610215,0.07345484696326483,0.5540820730020357,0.08973492298834157,1.1081641460040714,0.17946984597668314,0.12812899418970108,0.0597064028358027,0.5331059528280133,0.1469083587270189,0.8344177377475707,0.07861200252712709,0.9697094401178852,0.01433956499410552,0.6980112222658923,0.07015399430875839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calocedrus decurrens,5,net,max_sens_spec,0.38574471,4646,8504,0.8404061754915999,0.11588733003020538,0.7155125990271729,0.12696337311431646,0.7153081746430557,0.06522096577117906,0.5598907219386237,0.08137722283223585,1.119781443877247,0.1627544456644717,0.1595938245084001,0.11588733003020538,0.5559187745187728,0.14111875563565912,0.8262124120180003,0.08178227712870913,0.9472189843002032,0.06703343340657664,0.6899732567663552,0.06169671731570231,NA,NA,NA,8,0.96,NA,NA,NA,NA,NA,y
Calocedrus decurrens,6,raf,max_sens_spec,0.474,4646,8504,0.8359442081314514,0.06035109515626587,0.7771008677070497,0.1254091772561352,0.7562337496549152,0.03751517541820449,0.6091492326401269,0.04995510838802539,1.2182984652802538,0.0999102167760508,0.16405579186854857,0.06035109515626587,0.6130450758385012,0.12197039860253822,0.8768460495859098,0.04852457527663934,0.9887426943997608,0.01018177416916635,0.7177598152885075,0.05286899098695551,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,y
Calocedrus decurrens,7,svm,max_sens_spec,0.3732758,4646,8504,0.8276585575688673,0.04974987576967767,0.7316781671460434,0.13551864217612877,0.7278913358314948,0.05034704806599729,0.5740911334511705,0.06397259351941767,1.148182266902341,0.12794518703883534,0.17234144243113272,0.04974987576967767,0.5593367247149106,0.12610820549302193,0.8495311238932982,0.05661842034492558,0.9881623856676478,0.00487179256144167,0.7255210293617661,0.06038189116497938,NA,NA,NA,NA,NA,NA,22,0.101,NA,NA,y
Calochortus albus,1,meanw,max_sens_spec,0.09959799,528,7697,0.8569587300831751,0.1094783134240801,0.7890058217634792,0.05216440823395665,0.3904621671446442,0.11416780105317176,0.24724909079150417,0.08768737684189605,0.49449818158300834,0.1753747536837921,0.1430412699168248,0.1094783134240801,0.6459645518466545,0.06943684223665558,0.876681734004507,0.05571997994444582,0.7582525649826455,0.30905354553110137,0.864137368638269,0.03260403065287881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,1,meanthr,max_sens_spec,0.06945137,528,7697,0.8067207405399178,0.0718933590889466,0.8086054785602917,0.03138126252388837,0.3905216917501594,0.1024848391221138,0.24629474825905168,0.07662150160673982,0.49258949651810335,0.15324300321347964,0.1932792594600822,0.0718933590889466,0.6153262191002096,0.06553351250089702,0.8514091160058217,0.06502902503778402,0.734493075414384,0.3545658245397939,0.8821976862480955,0.03526409954756633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,1,mean,max_sens_spec,0.09949357,528,7697,0.8569587300831751,0.1094783134240801,0.7874214648151341,0.05000107410287231,0.388566783932821,0.1147187072398564,0.2458251526390624,0.08807819343109934,0.4916503052781248,0.17615638686219867,0.1430412699168248,0.1094783134240801,0.6443801948983093,0.07246085867700336,0.8760353248809022,0.0555160762860987,0.7652223707488774,0.30401229357821313,0.8638863279332496,0.03313426526920934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,1,meansup,max_sens_spec,0.11815269,528,7697,0.827711575196038,0.09168982290759278,0.8332026092388305,0.0289835642541426,0.42979276720791193,0.1252787205369721,0.2796076533475547,0.09861332234582068,0.5592153066951094,0.19722664469164136,0.17228842480396198,0.09168982290759278,0.6609141844348685,0.06722151932847945,0.8830306782646073,0.05788921439394373,0.7910199504041772,0.3632152908258489,0.8663638024481455,0.02770951275257461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,1,median,max_sens_spec,0.1051275,528,7697,0.8417890115211808,0.0695692517097721,0.8203280770849913,0.02165106654182148,0.41875441997240925,0.13055436115393326,0.271272324013881,0.10436123552923075,0.542544648027762,0.2087224710584615,0.15821098847881923,0.0695692517097721,0.662117088606172,0.064007398621755,0.8768572218094716,0.05914607642226042,0.6357384366692787,0.4367411067634253,0.8731975875078779,0.03042831786857668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,2,gam,max_sens_spec,0.08676008,528,7697,0.7994745786662684,0.09634833836015665,0.7581912506156634,0.09484075235542586,0.34950565595661653,0.15058121139152986,0.2195283055389083,0.1138117139314787,0.4390566110778167,0.2276234278629574,0.2005254213337316,0.09634833836015665,0.5576658292819318,0.08685861491458098,0.8448280816968449,0.04806437952337463,0.8247151225486739,0.09030515877779928,0.8647064474615267,0.05386478872690468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,3,gbm,max_sens_spec,0.07139866,528,7697,0.8551511857482559,0.1490622427986187,0.7843713174107975,0.06739478067799275,0.3853254014074689,0.11038813631037322,0.24308315858040072,0.0868014177194838,0.48616631716080144,0.1736028354389676,0.1448488142517441,0.1490622427986187,0.6395225031590533,0.10819458244896908,0.8546113876978905,0.05723901375660484,0.8533256663497432,0.09166364937677408,0.8646256758771668,0.0210653669167958,10,0.6,1,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,4,glm,max_sens_spec,0.10708206,528,7697,0.874716714038313,0.07869389671674323,0.7648007865408353,0.04481435791239675,0.3728114889589064,0.10935419253294204,0.2332598919778461,0.08238981063695214,0.4665197839556922,0.16477962127390428,0.125283285961687,0.07869389671674323,0.6395175005791482,0.06025038211211349,0.8728504584448442,0.04762371982360883,0.6309063658700225,0.5414213353775945,0.8790485072943499,0.04060353060870189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Calochortus albus,5,net,max_sens_spec,0.08092862,528,7697,0.8640561458369982,0.10313870443033504,0.8010880658492313,0.02000748043365137,0.4051555844119512,0.13682604438154708,0.2607150239291449,0.10383504547737504,0.5214300478582898,0.2076700909547501,0.13594385416300184,0.10313870443033504,0.6651442116862294,0.11271187689680316,0.8614710579713013,0.07450645301818536,0.6040205665499676,0.180590135340221,0.8690990408962417,0.02644599774346035,NA,NA,NA,2,0.91,NA,NA,NA,NA,NA,y
Calochortus albus,6,raf,max_sens_spec,0.352,528,7697,0.8087967744005033,0.08970613900278573,0.8104612798070644,0.02966338123972665,0.3962376046091308,0.1553693709214067,0.25589171485063017,0.12186729115422612,0.5117834297012603,0.24373458230845227,0.1912032255994967,0.08970613900278573,0.6192580542075676,0.08354384442623261,0.8762484340141743,0.04115141599655506,0.9279932246225032,0.06633795567774085,0.8527740449888113,0.03127451161781911,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,y
Calochortus albus,7,svm,max_sens_spec,0.09583845,528,7697,0.7863046369631158,0.06429327033290659,0.7911637225260614,0.02054458090088503,0.3654290076421679,0.11422863652931887,0.2278338931926948,0.08153683690703907,0.4556677863853896,0.16307367381407814,0.21369536303688424,0.06429327033290659,0.5774683594891772,0.075526014122731,0.8275917652990146,0.063821670435941,0.3422888965979288,0.3922073173572912,0.8532401728988466,0.04228345932210738,NA,NA,NA,NA,NA,NA,42,0.001,NA,NA,y
Ceanothus greggii,1,meanw,max_sens_spec,0.02691572,136,6359,0.9777183600713012,0.02824060520098905,0.9850935637315514,0.00921250261866209,0.7411622998633964,0.19142530834263247,0.6167488734624285,0.24741213255230524,1.233497746924857,0.4948242651046105,0.02228163992869875,0.02824060520098905,0.9628119238028526,0.03556774992217038,0.99243104567409,0.00568965464347341,0.6733404884308853,0.07064675876755241,0.9782550879757592,0.00747126838237923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,1,meanthr,max_sens_spec,0.03494639,136,6359,0.96301247771836,0.05563810707669737,0.9763681818059442,0.02620771758962717,0.696234641940902,0.19563434152397616,0.5632558157858008,0.2607325392871032,1.1265116315716015,0.5214650785742064,0.03698752228163993,0.05563810707669737,0.9393806595243042,0.08120377146992434,0.976410489450284,0.03022050052598841,0.703209108193828,0.07256204795381418,0.9794526189043042,0.00812090354623167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,1,mean,max_sens_spec,0.02704375,136,6359,0.9777183600713012,0.02824060520098905,0.9850935637315514,0.00921250261866209,0.7411622998633964,0.19142530834263247,0.6167488734624285,0.24741213255230524,1.233497746924857,0.4948242651046105,0.02228163992869875,0.02824060520098905,0.9628119238028526,0.03556774992217038,0.9923751944574356,0.00577547031929553,0.7456169996418271,0.05640061062362166,0.9779088900748222,0.00737316513804645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,1,meansup,max_sens_spec,0.03245132,136,6359,0.9777183600713012,0.02824060520098905,0.9865082257436912,0.00697059859894067,0.752328182449284,0.17632720421890266,0.6278985507246377,0.2364092721856639,1.2557971014492757,0.4728185443713278,0.02228163992869875,0.02824060520098905,0.9642265858149924,0.03419082076287371,0.992644191962591,0.00541947692573886,0.5282030452569881,0.1337486319774087,0.9791588971571994,0.00781709740130983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,1,median,max_sens_spec,0.01989545,136,6359,0.96301247771836,0.05563810707669737,0.9881025965455495,0.0042384881767029,0.7490821317672672,0.19266940696673265,0.6273491582547946,0.24814311635970515,1.2546983165095893,0.4962862327194103,0.03698752228163993,0.05563810707669737,0.9511150742639096,0.05553808169961436,0.987525473380368,0.01174242868939431,0.6412381875869962,0.17771400277426264,0.9831108263454676,0.0070230110459867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,2,gam,max_sens_spec,0.13742621,136,6359,0.665580087946709,0.3336105515645548,0.9698450569558716,0.02832632330073147,0.4692645356776928,0.19549727469882225,0.32220195195195195,0.1637172511177083,0.6444039039039039,0.3274345022354166,0.334419912053291,0.3336105515645548,0.6354251449025806,0.3092115934970094,0.8357678758237461,0.15737041422428186,0.96928752190826,0.03765703839785527,0.9716588546629358,0.00992070926956261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,3,gbm,max_sens_spec,0.04845897,136,6359,0.9483065953654188,0.08440242853298907,0.9790348265152355,0.0032730200750282,0.666726270503125,0.16738365586893034,0.5185987456318781,0.19728351158731525,1.0371974912637565,0.3945670231746305,0.05169340463458111,0.08440242853298907,0.9273414218806546,0.08550047616363135,0.9781507385356852,0.02404184292241934,0.6204243532923095,0.16621105523536744,0.9806348832607662,0.00810443951944266,190,0.6,7,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,4,glm,max_sens_spec,0.05408061,136,6359,0.9772727272727272,0.04545454545454547,0.9645082673065364,0.04021450132128239,0.7024095695970696,0.1345100442113114,0.553430115027885,0.1560054858993908,1.10686023005577,0.3120109717987816,0.02272727272727273,0.04545454545454547,0.9417809945792636,0.04864359628303865,0.9897815490538056,0.00949615445973009,0.7545650901504829,0.1411658510554748,0.9789949671820698,0.01171807707282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus greggii,5,net,max_sens_spec,0.01926825,136,6359,0.9852941176470588,0.02941176470588236,0.9496027452186632,0.05326716472792079,0.5535276684331647,0.27397616688257864,0.4290158445736215,0.32703720663810926,0.858031689147243,0.6540744132762185,0.01470588235294118,0.02941176470588236,0.934896862865722,0.08211425615415201,0.9832335798606542,0.02155290551389883,0.7789287890130493,0.08401758051823052,0.9801433083404962,0.00573551212770303,NA,NA,NA,5,0.51,NA,NA,NA,NA,NA,y
Ceanothus greggii,6,raf,max_sens_spec,0.61,136,6359,0.9681029754559166,0.02441372905947318,0.968097729463882,0.03557471740125132,0.6413181133170822,0.2977398965293479,0.5261211104208723,0.33320539303417035,1.0522422208417446,0.6664107860683407,0.03189702454408336,0.02441372905947318,0.9362007049197988,0.04693422784987141,0.9779903074023304,0.02029976971294037,0.7836414648914636,0.10400412347065616,0.9749947159762148,0.00815009391040485,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,y
Ceanothus greggii,7,svm,max_sens_spec,0.0170086,136,6359,0.9554367201426024,0.05648121040197811,0.973582022343131,0.02204076621603388,0.6536439161463306,0.2817739435063204,0.5345342699480147,0.31708418096124524,1.0690685398960291,0.6341683619224905,0.0445632798573975,0.05648121040197811,0.9290187424857336,0.06889535536813463,0.9752869042661984,0.02760713026984894,0.27818918470481047,0.38919091569423186,0.9810266110264502,0.0080568995662571,NA,NA,NA,NA,NA,NA,2,0.051,NA,NA,y
Ceanothus megacarpus,1,meanw,max_sens_spec,0.10779185,638,3050,0.7984518598946055,0.15602309482716573,0.8223255922161987,0.11106905797977984,0.5906006233325911,0.05671742082680861,0.4207380310614812,0.05613672347283023,0.8414760621229624,0.11227344694566048,0.2015481401053945,0.15602309482716573,0.6207774521108043,0.14354164150794776,0.8721760585692642,0.05390629462538705,0.9322737297113252,0.0365164582051127,0.7895277007084756,0.02473789420896891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus megacarpus,1,meanthr,max_sens_spec,0.05309086,638,3050,0.7983546896608055,0.16244927727249317,0.8159500479061814,0.11970742197703908,0.5839129849741094,0.05470497760268127,0.4138935767877839,0.05354322634991902,0.8277871535755678,0.10708645269983803,0.20164531033919456,0.16244927727249317,0.614304737566987,0.14218000624044022,0.8520937637052066,0.05795841064196407,0.890657645088956,0.0975863148949474,0.8251684554557099,0.03051960096464394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus megacarpus,1,mean,max_sens_spec,0.10506462,638,3050,0.7960859759412134,0.14672558381506054,0.8207902403472633,0.10411521907883554,0.586741728457271,0.05744903443888204,0.41689339534769815,0.0565630138428057,0.8337867906953963,0.1131260276856114,0.2039140240587866,0.14672558381506054,0.6168762162884767,0.14336825363793937,0.8698385362761877,0.05383359752252709,0.9269886563650098,0.04230100173242332,0.789140260672135,0.02410228219481521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus megacarpus,1,meansup,max_sens_spec,0.1996401,638,3050,0.8588641433387693,0.04529860372102626,0.8016740269493331,0.09460842461796276,0.597113025772397,0.08978895951240115,0.42986977246326313,0.08834237954951685,0.8597395449265263,0.1766847590990337,0.14113585666123077,0.04529860372102626,0.6605381702881024,0.13235851019414485,0.8873102014085772,0.05247510577651562,0.9322832830481222,0.02801091814009441,0.7902644657161332,0.03002213066062371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
Ceanothus megacarpus,1,median,max_sens_spec,0.09833434,638,3050,0.8468656614476393,0.13110594038142845,0.7780997229253108,0.10728459927183404,0.5656185118469463,0.06622163112554365,0.3965281597108826,0.06355127349303707,0.7930563194217652,0.12710254698607415,0.1531343385523607,0.13110594038142845,0.6249653843729501,0.15732676240143895,0.8755121868259279,0.05353092844810271,0.9240370019768096,0.03083067751242264,0.7984536525144368,0.0250871822773966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,y
