Table 1. Data Dictionary ,,,,,,,
variable name,variable,,,,,,
species,,,,,,,
model,"SDM consensus approach (mean, meansup, meanthr, meanw, median)",,,,,,
rcp,Representative Concentration Pathway (RCP) (rcp45 or rcp85),,,,,,
gcm,Global Climate Model (GCM); CNRM-CM5 (cnrm) or HadGEM2-ES (hades),,,,,,
dispersal,dispersal assumption (full or null),,,,,,
year,future projection time period (2055 or 2085),,,,,,
hs_change,change in habitat suitability proportional to currently suitable habitat,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
Table 2. Data,,,,,,,
species,model,rcp,gcm,dispersal,year,hs_change,sd_hsc
Dichelostemma capitatum,meanw,rcp85,cnrm,null,2055,-0.1963,0.0723
Dichelostemma capitatum,meanw,rcp85,cnrm,full,2055,-0.1137,0.0998
Dichelostemma capitatum,meanw,rcp85,cnrm,null,2085,-0.2566,0.0723
Dichelostemma capitatum,meanw,rcp85,cnrm,full,2085,-0.1031,0.0998
Dichelostemma capitatum,meanw,rcp85,hades,null,2055,-0.1711,0.0723
Dichelostemma capitatum,meanw,rcp85,hades,full,2055,0.0212,0.0998
Dichelostemma capitatum,meanw,rcp85,hades,null,2085,-0.3205,0.0723
Dichelostemma capitatum,meanw,rcp85,hades,full,2085,-0.0917,0.0998
Dichelostemma capitatum,median,rcp45,cnrm,null,2055,-0.2991,0.0723
Dichelostemma capitatum,median,rcp45,cnrm,full,2055,-0.26,0.0998
Dichelostemma capitatum,median,rcp45,cnrm,null,2085,-0.3609,0.0723
Dichelostemma capitatum,median,rcp45,cnrm,full,2085,-0.2996,0.0998
Dichelostemma capitatum,median,rcp45,hades,null,2055,-0.28,0.0723
Dichelostemma capitatum,median,rcp45,hades,full,2055,-0.221,0.0998
Dichelostemma capitatum,median,rcp45,hades,null,2085,-0.2943,0.0723
Dichelostemma capitatum,median,rcp45,hades,full,2085,-0.2058,0.0998
Dichelostemma capitatum,median,rcp85,cnrm,null,2055,-0.2505,0.0723
Dichelostemma capitatum,median,rcp85,cnrm,full,2055,-0.2149,0.0998
Dichelostemma capitatum,median,rcp85,cnrm,null,2085,-0.3003,0.0723
Dichelostemma capitatum,median,rcp85,cnrm,full,2085,-0.2069,0.0998
Dichelostemma capitatum,median,rcp85,hades,null,2055,-0.2096,0.0723
Dichelostemma capitatum,median,rcp85,hades,full,2055,-0.0901,0.0998
Dichelostemma capitatum,median,rcp85,hades,null,2085,-0.3704,0.0723
Dichelostemma capitatum,median,rcp85,hades,full,2085,-0.2087,0.0998
Encelia californica,mean,rcp45,cnrm,null,2055,-0.185,0.219
Encelia californica,mean,rcp45,cnrm,full,2055,3.0236,2.0825
Encelia californica,mean,rcp45,cnrm,null,2085,0.128,0.219
Encelia californica,mean,rcp45,cnrm,full,2085,4.28,2.0825
Encelia californica,mean,rcp45,hades,null,2055,0.1723,0.219
Encelia californica,mean,rcp45,hades,full,2055,5.2112,2.0825
Encelia californica,mean,rcp45,hades,null,2085,0.304,0.219
Encelia californica,mean,rcp45,hades,full,2085,6.8707,2.0825
Encelia californica,mean,rcp85,cnrm,null,2055,-0.0193,0.219
Encelia californica,mean,rcp85,cnrm,full,2055,3.4386,2.0825
Encelia californica,mean,rcp85,cnrm,null,2085,-0.0721,0.219
Encelia californica,mean,rcp85,cnrm,full,2085,4.2199,2.0825
Encelia californica,mean,rcp85,hades,null,2055,0.3862,0.219
Encelia californica,mean,rcp85,hades,full,2055,8.874,2.0825
Encelia californica,mean,rcp85,hades,null,2085,0.3257,0.219
Encelia californica,mean,rcp85,hades,full,2085,8.3843,2.0825
Encelia californica,meansup,rcp45,cnrm,null,2055,-0.2206,0.219
Encelia californica,meansup,rcp45,cnrm,full,2055,2.3946,2.0825
Encelia californica,meansup,rcp45,cnrm,null,2085,0.0422,0.219
Encelia californica,meansup,rcp45,cnrm,full,2085,3.2523,2.0825
Encelia californica,meansup,rcp45,hades,null,2055,0.1071,0.219
Encelia californica,meansup,rcp45,hades,full,2055,3.9371,2.0825
Encelia californica,meansup,rcp45,hades,null,2085,0.2432,0.219
Encelia californica,meansup,rcp45,hades,full,2085,5.4407,2.0825
Encelia californica,meansup,rcp85,cnrm,null,2055,-0.0947,0.219
Encelia californica,meansup,rcp85,cnrm,full,2055,2.6564,2.0825
Encelia californica,meansup,rcp85,cnrm,null,2085,0.0167,0.219
Encelia californica,meansup,rcp85,cnrm,full,2085,4.2314,2.0825
Encelia californica,meansup,rcp85,hades,null,2055,0.3526,0.219
Encelia californica,meansup,rcp85,hades,full,2055,7.4063,2.0825
Encelia californica,meansup,rcp85,hades,null,2085,0.3066,0.219
Encelia californica,meansup,rcp85,hades,full,2085,7.3622,2.0825
Encelia californica,meanthr,rcp45,cnrm,null,2055,-0.2729,0.219
Encelia californica,meanthr,rcp45,cnrm,full,2055,2.9283,2.0825
Encelia californica,meanthr,rcp45,cnrm,null,2085,0.1257,0.219
Encelia californica,meanthr,rcp45,cnrm,full,2085,4.224,2.0825
Encelia californica,meanthr,rcp45,hades,null,2055,0.1853,0.219
Encelia californica,meanthr,rcp45,hades,full,2055,4.8585,2.0825
Encelia californica,meanthr,rcp45,hades,null,2085,0.3135,0.219
Encelia californica,meanthr,rcp45,hades,full,2085,6.5431,2.0825
Encelia californica,meanthr,rcp85,cnrm,null,2055,-0.0764,0.219
Encelia californica,meanthr,rcp85,cnrm,full,2055,3.2031,2.0825
Encelia californica,meanthr,rcp85,cnrm,null,2085,-0.1406,0.219
Encelia californica,meanthr,rcp85,cnrm,full,2085,4.2238,2.0825
Encelia californica,meanthr,rcp85,hades,null,2055,0.3921,0.219
Encelia californica,meanthr,rcp85,hades,full,2055,8.348,2.0825
Encelia californica,meanthr,rcp85,hades,null,2085,0.3158,0.219
Encelia californica,meanthr,rcp85,hades,full,2085,8.4696,2.0825
Encelia californica,meanw,rcp45,cnrm,null,2055,-0.1671,0.219
Encelia californica,meanw,rcp45,cnrm,full,2055,3.1855,2.0825
Encelia californica,meanw,rcp45,cnrm,null,2085,0.1279,0.219
Encelia californica,meanw,rcp45,cnrm,full,2085,4.4184,2.0825
Encelia californica,meanw,rcp45,hades,null,2055,0.1707,0.219
Encelia californica,meanw,rcp45,hades,full,2055,5.4757,2.0825
Encelia californica,meanw,rcp45,hades,null,2085,0.3021,0.219
Encelia californica,meanw,rcp45,hades,full,2085,7.1775,2.0825
Encelia californica,meanw,rcp85,cnrm,null,2055,-0.0176,0.219
Encelia californica,meanw,rcp85,cnrm,full,2055,3.6378,2.0825
Encelia californica,meanw,rcp85,cnrm,null,2085,-0.0574,0.219
Encelia californica,meanw,rcp85,cnrm,full,2085,4.4522,2.0825
Encelia californica,meanw,rcp85,hades,null,2055,0.3851,0.219
Encelia californica,meanw,rcp85,hades,full,2055,9.0904,2.0825
Encelia californica,meanw,rcp85,hades,null,2085,0.3241,0.219
Encelia californica,meanw,rcp85,hades,full,2085,8.633,2.0825
Encelia californica,median,rcp45,cnrm,null,2055,-0.2837,0.219
Encelia californica,median,rcp45,cnrm,full,2055,2.4103,2.0825
Encelia californica,median,rcp45,cnrm,null,2085,0.0986,0.219
Encelia californica,median,rcp45,cnrm,full,2085,3.5159,2.0825
Encelia californica,median,rcp45,hades,null,2055,0.1825,0.219
Encelia californica,median,rcp45,hades,full,2055,4.1426,2.0825
Encelia californica,median,rcp45,hades,null,2085,0.3725,0.219
Encelia californica,median,rcp45,hades,full,2085,5.6782,2.0825
Encelia californica,median,rcp85,cnrm,null,2055,-0.0996,0.219
Encelia californica,median,rcp85,cnrm,full,2055,2.6502,2.0825
Encelia californica,median,rcp85,cnrm,null,2085,-0.14,0.219
Encelia californica,median,rcp85,cnrm,full,2085,3.7649,2.0825
Encelia californica,median,rcp85,hades,null,2055,0.5128,0.219
Encelia californica,median,rcp85,hades,full,2055,7.4643,2.0825
Encelia californica,median,rcp85,hades,null,2085,0.4232,0.219
Encelia californica,median,rcp85,hades,full,2085,7.4387,2.0825
Ericameria ericoides,mean,rcp45,cnrm,null,2055,-0.1369,0.2758
Ericameria ericoides,mean,rcp45,cnrm,full,2055,3.2366,1.6447
Ericameria ericoides,mean,rcp45,cnrm,null,2085,0.0615,0.2758
Ericameria ericoides,mean,rcp45,cnrm,full,2085,5.0566,1.6447
Ericameria ericoides,mean,rcp45,hades,null,2055,0.0364,0.2758
Ericameria ericoides,mean,rcp45,hades,full,2055,3.941,1.6447
Ericameria ericoides,mean,rcp45,hades,null,2085,-0.0187,0.2758
Ericameria ericoides,mean,rcp45,hades,full,2085,3.9384,1.6447
Ericameria ericoides,mean,rcp85,cnrm,null,2055,-0.278,0.2758
Ericameria ericoides,mean,rcp85,cnrm,full,2055,3.0706,1.6447
Ericameria ericoides,mean,rcp85,cnrm,null,2085,-0.6903,0.2758
Ericameria ericoides,mean,rcp85,cnrm,full,2085,1.6202,1.6447
Ericameria ericoides,mean,rcp85,hades,null,2055,0.1345,0.2758
Ericameria ericoides,mean,rcp85,hades,full,2055,5.4955,1.6447
Ericameria ericoides,mean,rcp85,hades,null,2085,0.1678,0.2758
Ericameria ericoides,mean,rcp85,hades,full,2085,6.0905,1.6447
Ericameria ericoides,meansup,rcp45,cnrm,null,2055,-0.0507,0.2758
Ericameria ericoides,meansup,rcp45,cnrm,full,2055,2.8482,1.6447
Ericameria ericoides,meansup,rcp45,cnrm,null,2085,0.0772,0.2758
Ericameria ericoides,meansup,rcp45,cnrm,full,2085,4.9534,1.6447
Ericameria ericoides,meansup,rcp45,hades,null,2055,0.0741,0.2758
Ericameria ericoides,meansup,rcp45,hades,full,2055,4.2074,1.6447
Ericameria ericoides,meansup,rcp45,hades,null,2085,0.0293,0.2758
Ericameria ericoides,meansup,rcp45,hades,full,2085,4.335,1.6447
Ericameria ericoides,meansup,rcp85,cnrm,null,2055,-0.2192,0.2758
Ericameria ericoides,meansup,rcp85,cnrm,full,2055,2.7456,1.6447
Ericameria ericoides,meansup,rcp85,cnrm,null,2085,-0.7191,0.2758
Ericameria ericoides,meansup,rcp85,cnrm,full,2085,-0.0292,1.6447
Ericameria ericoides,meansup,rcp85,hades,null,2055,0.1028,0.2758
Ericameria ericoides,meansup,rcp85,hades,full,2055,5.6613,1.6447
Ericameria ericoides,meansup,rcp85,hades,null,2085,0.3111,0.2758
Ericameria ericoides,meansup,rcp85,hades,full,2085,7.1513,1.6447
Ericameria ericoides,meanthr,rcp45,cnrm,null,2055,-0.1444,0.2758
Ericameria ericoides,meanthr,rcp45,cnrm,full,2055,3.0331,1.6447
Ericameria ericoides,meanthr,rcp45,cnrm,null,2085,0.0018,0.2758
Ericameria ericoides,meanthr,rcp45,cnrm,full,2085,4.9027,1.6447
Ericameria ericoides,meanthr,rcp45,hades,null,2055,-0.0379,0.2758
Ericameria ericoides,meanthr,rcp45,hades,full,2055,3.5149,1.6447
Ericameria ericoides,meanthr,rcp45,hades,null,2085,-0.094,0.2758
Ericameria ericoides,meanthr,rcp45,hades,full,2085,3.4772,1.6447
Ericameria ericoides,meanthr,rcp85,cnrm,null,2055,-0.2876,0.2758
Ericameria ericoides,meanthr,rcp85,cnrm,full,2055,2.9098,1.6447
Ericameria ericoides,meanthr,rcp85,cnrm,null,2085,-0.7121,0.2758
Ericameria ericoides,meanthr,rcp85,cnrm,full,2085,1.4257,1.6447
Ericameria ericoides,meanthr,rcp85,hades,null,2055,0.0798,0.2758
Ericameria ericoides,meanthr,rcp85,hades,full,2055,5.1751,1.6447
Ericameria ericoides,meanthr,rcp85,hades,null,2085,0.1098,0.2758
Ericameria ericoides,meanthr,rcp85,hades,full,2085,5.7148,1.6447
Ericameria ericoides,meanw,rcp45,cnrm,null,2055,-0.1593,0.2758
Ericameria ericoides,meanw,rcp45,cnrm,full,2055,3.072,1.6447
Ericameria ericoides,meanw,rcp45,cnrm,null,2085,0.0416,0.2758
Ericameria ericoides,meanw,rcp45,cnrm,full,2085,4.8888,1.6447
Ericameria ericoides,meanw,rcp45,hades,null,2055,0.0115,0.2758
Ericameria ericoides,meanw,rcp45,hades,full,2055,3.7764,1.6447
Ericameria ericoides,meanw,rcp45,hades,null,2085,-0.0506,0.2758
Ericameria ericoides,meanw,rcp45,hades,full,2085,3.762,1.6447
Ericameria ericoides,meanw,rcp85,cnrm,null,2055,-0.301,0.2758
Ericameria ericoides,meanw,rcp85,cnrm,full,2055,2.9259,1.6447
Ericameria ericoides,meanw,rcp85,cnrm,null,2085,-0.7209,0.2758
Ericameria ericoides,meanw,rcp85,cnrm,full,2085,1.1647,1.6447
Ericameria ericoides,meanw,rcp85,hades,null,2055,0.1041,0.2758
Ericameria ericoides,meanw,rcp85,hades,full,2055,5.319,1.6447
Ericameria ericoides,meanw,rcp85,hades,null,2085,0.1537,0.2758
Ericameria ericoides,meanw,rcp85,hades,full,2085,5.8265,1.6447
Ericameria ericoides,median,rcp45,cnrm,null,2055,-0.3545,0.2758
Ericameria ericoides,median,rcp45,cnrm,full,2055,2.0586,1.6447
Ericameria ericoides,median,rcp45,cnrm,null,2085,-0.1733,0.2758
Ericameria ericoides,median,rcp45,cnrm,full,2085,4.2029,1.6447
Ericameria ericoides,median,rcp45,hades,null,2055,-0.2722,0.2758
Ericameria ericoides,median,rcp45,hades,full,2055,3.6911,1.6447
Ericameria ericoides,median,rcp45,hades,null,2085,-0.3117,0.2758
Ericameria ericoides,median,rcp45,hades,full,2085,3.5492,1.6447
Ericameria ericoides,median,rcp85,cnrm,null,2055,-0.4103,0.2758
Ericameria ericoides,median,rcp85,cnrm,full,2055,2.0745,1.6447
Ericameria ericoides,median,rcp85,cnrm,null,2085,-0.7818,0.2758
Ericameria ericoides,median,rcp85,cnrm,full,2085,-0.2649,1.6447
Ericameria ericoides,median,rcp85,hades,null,2055,-0.1461,0.2758
Ericameria ericoides,median,rcp85,hades,full,2055,5.5017,1.6447
Ericameria ericoides,median,rcp85,hades,null,2085,-0.0475,0.2758
Ericameria ericoides,median,rcp85,hades,full,2085,5.0395,1.6447
Erigeron petrophilus,mean,rcp45,cnrm,null,2055,-0.5608,0.4358
Erigeron petrophilus,mean,rcp45,cnrm,full,2055,356.9345,201.7158
Erigeron petrophilus,mean,rcp45,cnrm,null,2085,-0.4781,0.4358
Erigeron petrophilus,mean,rcp45,cnrm,full,2085,450.7412,201.7158
Erigeron petrophilus,mean,rcp45,hades,null,2055,-0.4196,0.4358
Erigeron petrophilus,mean,rcp45,hades,full,2055,312.3631,201.7158
Erigeron petrophilus,mean,rcp45,hades,null,2085,-0.4098,0.4358
Erigeron petrophilus,mean,rcp45,hades,full,2085,322.3731,201.7158
Erigeron petrophilus,mean,rcp85,cnrm,null,2055,-0.5697,0.4358
Erigeron petrophilus,mean,rcp85,cnrm,full,2055,340.1068,201.7158
Erigeron petrophilus,mean,rcp85,cnrm,null,2085,-0.4586,0.4358
Erigeron petrophilus,mean,rcp85,cnrm,full,2085,400.2939,201.7158
Erigeron petrophilus,mean,rcp85,hades,null,2055,-0.4577,0.4358
Erigeron petrophilus,mean,rcp85,hades,full,2055,344.0051,201.7158
Erigeron petrophilus,mean,rcp85,hades,null,2085,-0.2781,0.4358
Erigeron petrophilus,mean,rcp85,hades,full,2085,533.1885,201.7158
Erigeron petrophilus,meansup,rcp45,cnrm,null,2055,0.5551,0.4358
Erigeron petrophilus,meansup,rcp45,cnrm,full,2055,7.3028,201.7158
Erigeron petrophilus,meansup,rcp45,cnrm,null,2085,0.7847,0.4358
Erigeron petrophilus,meansup,rcp45,cnrm,full,2085,10.3985,201.7158
Erigeron petrophilus,meansup,rcp45,hades,null,2055,0.1345,0.4358
Erigeron petrophilus,meansup,rcp45,hades,full,2055,4.9021,201.7158
Erigeron petrophilus,meansup,rcp45,hades,null,2085,0.0004,0.4358
Erigeron petrophilus,meansup,rcp45,hades,full,2085,5.2877,201.7158
Erigeron petrophilus,meansup,rcp85,cnrm,null,2055,0.4272,0.4358
Erigeron petrophilus,meansup,rcp85,cnrm,full,2055,5.9662,201.7158
Erigeron petrophilus,meansup,rcp85,cnrm,null,2085,0.6019,0.4358
Erigeron petrophilus,meansup,rcp85,cnrm,full,2085,9.1554,201.7158
Erigeron petrophilus,meansup,rcp85,hades,null,2055,-0.2873,0.4358
Erigeron petrophilus,meansup,rcp85,hades,full,2055,4.4633,201.7158
Erigeron petrophilus,meansup,rcp85,hades,null,2085,0.8757,0.4358
Erigeron petrophilus,meansup,rcp85,hades,full,2085,12.8274,201.7158
Erigeron petrophilus,meanthr,rcp45,cnrm,null,2055,-0.8662,0.4358
Erigeron petrophilus,meanthr,rcp45,cnrm,full,2055,499.2495,201.7158
Erigeron petrophilus,meanthr,rcp45,cnrm,null,2085,-0.8201,0.4358
Erigeron petrophilus,meanthr,rcp45,cnrm,full,2085,712.7899,201.7158
Erigeron petrophilus,meanthr,rcp45,hades,null,2055,-0.7485,0.4358
Erigeron petrophilus,meanthr,rcp45,hades,full,2055,323.7122,201.7158
Erigeron petrophilus,meanthr,rcp45,hades,null,2085,-0.7465,0.4358
Erigeron petrophilus,meanthr,rcp45,hades,full,2085,345.5324,201.7158
Erigeron petrophilus,meanthr,rcp85,cnrm,null,2055,-0.8828,0.4358
Erigeron petrophilus,meanthr,rcp85,cnrm,full,2055,407.3706,201.7158
Erigeron petrophilus,meanthr,rcp85,cnrm,null,2085,-0.8326,0.4358
Erigeron petrophilus,meanthr,rcp85,cnrm,full,2085,624.1965,201.7158
Erigeron petrophilus,meanthr,rcp85,hades,null,2055,-0.657,0.4358
Erigeron petrophilus,meanthr,rcp85,hades,full,2055,296.5439,201.7158
Erigeron petrophilus,meanthr,rcp85,hades,null,2085,-0.6196,0.4358
Erigeron petrophilus,meanthr,rcp85,hades,full,2085,871.9594,201.7158
Erigeron petrophilus,meanw,rcp45,cnrm,null,2055,-0.5615,0.4358
Erigeron petrophilus,meanw,rcp45,cnrm,full,2055,369.2311,201.7158
Erigeron petrophilus,meanw,rcp45,cnrm,null,2085,-0.4796,0.4358
Erigeron petrophilus,meanw,rcp45,cnrm,full,2085,461.0937,201.7158
Erigeron petrophilus,meanw,rcp45,hades,null,2055,-0.4194,0.4358
Erigeron petrophilus,meanw,rcp45,hades,full,2055,326.5148,201.7158
Erigeron petrophilus,meanw,rcp45,hades,null,2085,-0.409,0.4358
Erigeron petrophilus,meanw,rcp45,hades,full,2085,336.562,201.7158
Erigeron petrophilus,meanw,rcp85,cnrm,null,2055,-0.5704,0.4358
Erigeron petrophilus,meanw,rcp85,cnrm,full,2055,352.9618,201.7158
Erigeron petrophilus,meanw,rcp85,cnrm,null,2085,-0.4586,0.4358
Erigeron petrophilus,meanw,rcp85,cnrm,full,2085,413.0594,201.7158
Erigeron petrophilus,meanw,rcp85,hades,null,2055,-0.4584,0.4358
Erigeron petrophilus,meanw,rcp85,hades,full,2055,356.4361,201.7158
Erigeron petrophilus,meanw,rcp85,hades,null,2085,-0.2798,0.4358
Erigeron petrophilus,meanw,rcp85,hades,full,2085,542.4951,201.7158
Erigeron petrophilus,median,rcp45,cnrm,null,2055,-0.5608,0.4358
Erigeron petrophilus,median,rcp45,cnrm,full,2055,352.4046,201.7158
Erigeron petrophilus,median,rcp45,cnrm,null,2085,-0.4781,0.4358
Erigeron petrophilus,median,rcp45,cnrm,full,2085,446.357,201.7158
Erigeron petrophilus,median,rcp45,hades,null,2055,-0.4196,0.4358
Erigeron petrophilus,median,rcp45,hades,full,2055,307.5181,201.7158
Erigeron petrophilus,median,rcp45,hades,null,2085,-0.4098,0.4358
Erigeron petrophilus,median,rcp45,hades,full,2085,317.4264,201.7158
Erigeron petrophilus,median,rcp85,cnrm,null,2055,-0.5697,0.4358
Erigeron petrophilus,median,rcp85,cnrm,full,2055,335.289,201.7158
Erigeron petrophilus,median,rcp85,cnrm,null,2085,-0.4586,0.4358
Erigeron petrophilus,median,rcp85,cnrm,full,2085,395.8542,201.7158
Erigeron petrophilus,median,rcp85,hades,null,2055,-0.4578,0.4358
Erigeron petrophilus,median,rcp85,hades,full,2055,339.0867,201.7158
Erigeron petrophilus,median,rcp85,hades,null,2085,-0.2781,0.4358
Erigeron petrophilus,median,rcp85,hades,full,2085,528.8949,201.7158
Eriodictyon trichocalyx,mean,rcp45,cnrm,null,2055,-0.0044,0.1207
Eriodictyon trichocalyx,mean,rcp45,cnrm,full,2055,1.0467,0.5644
Eriodictyon trichocalyx,mean,rcp45,cnrm,null,2085,-0.0652,0.1207
Eriodictyon trichocalyx,mean,rcp45,cnrm,full,2085,0.6679,0.5644
Eriodictyon trichocalyx,mean,rcp45,hades,null,2055,-0.0925,0.1207
Eriodictyon trichocalyx,mean,rcp45,hades,full,2055,0.7779,0.5644
Eriodictyon trichocalyx,mean,rcp45,hades,null,2085,-0.2286,0.1207
Eriodictyon trichocalyx,mean,rcp45,hades,full,2085,0.649,0.5644
Eriodictyon trichocalyx,mean,rcp85,cnrm,null,2055,0.0387,0.1207
Eriodictyon trichocalyx,mean,rcp85,cnrm,full,2055,1.0859,0.5644
Eriodictyon trichocalyx,mean,rcp85,cnrm,null,2085,0.0566,0.1207
Eriodictyon trichocalyx,mean,rcp85,cnrm,full,2085,1.9557,0.5644
Eriodictyon trichocalyx,mean,rcp85,hades,null,2055,-0.2636,0.1207
Eriodictyon trichocalyx,mean,rcp85,hades,full,2055,0.8623,0.5644
Eriodictyon trichocalyx,mean,rcp85,hades,null,2085,-0.1976,0.1207
Eriodictyon trichocalyx,mean,rcp85,hades,full,2085,0.5905,0.5644
Eriodictyon trichocalyx,meansup,rcp45,cnrm,null,2055,-0.1522,0.1207
Eriodictyon trichocalyx,meansup,rcp45,cnrm,full,2055,1.3793,0.5644
Eriodictyon trichocalyx,meansup,rcp45,cnrm,null,2085,-0.1437,0.1207
Eriodictyon trichocalyx,meansup,rcp45,cnrm,full,2085,0.9943,0.5644
Eriodictyon trichocalyx,meansup,rcp45,hades,null,2055,-0.181,0.1207
Eriodictyon trichocalyx,meansup,rcp45,hades,full,2055,1.2274,0.5644
Eriodictyon trichocalyx,meansup,rcp45,hades,null,2085,-0.3084,0.1207
Eriodictyon trichocalyx,meansup,rcp45,hades,full,2085,1.1165,0.5644
Eriodictyon trichocalyx,meansup,rcp85,cnrm,null,2055,-0.0625,0.1207
Eriodictyon trichocalyx,meansup,rcp85,cnrm,full,2055,1.4341,0.5644
Eriodictyon trichocalyx,meansup,rcp85,cnrm,null,2085,-0.1096,0.1207
Eriodictyon trichocalyx,meansup,rcp85,cnrm,full,2085,2.3755,0.5644
Eriodictyon trichocalyx,meansup,rcp85,hades,null,2055,-0.2696,0.1207
Eriodictyon trichocalyx,meansup,rcp85,hades,full,2055,1.522,0.5644
Eriodictyon trichocalyx,meansup,rcp85,hades,null,2085,-0.2839,0.1207
Eriodictyon trichocalyx,meansup,rcp85,hades,full,2085,0.9106,0.5644
Eriodictyon trichocalyx,meanthr,rcp45,cnrm,null,2055,-0.0224,0.1207
Eriodictyon trichocalyx,meanthr,rcp45,cnrm,full,2055,0.6177,0.5644
Eriodictyon trichocalyx,meanthr,rcp45,cnrm,null,2085,-0.0824,0.1207
Eriodictyon trichocalyx,meanthr,rcp45,cnrm,full,2085,0.2489,0.5644
Eriodictyon trichocalyx,meanthr,rcp45,hades,null,2055,-0.1116,0.1207
Eriodictyon trichocalyx,meanthr,rcp45,hades,full,2055,0.2979,0.5644
Eriodictyon trichocalyx,meanthr,rcp45,hades,null,2085,-0.2599,0.1207
Eriodictyon trichocalyx,meanthr,rcp45,hades,full,2085,0.1482,0.5644
Eriodictyon trichocalyx,meanthr,rcp85,cnrm,null,2055,0.0418,0.1207
Eriodictyon trichocalyx,meanthr,rcp85,cnrm,full,2055,0.6493,0.5644
Eriodictyon trichocalyx,meanthr,rcp85,cnrm,null,2085,0.0016,0.1207
Eriodictyon trichocalyx,meanthr,rcp85,cnrm,full,2085,1.4852,0.5644
Eriodictyon trichocalyx,meanthr,rcp85,hades,null,2055,-0.313,0.1207
Eriodictyon trichocalyx,meanthr,rcp85,hades,full,2055,0.252,0.5644
Eriodictyon trichocalyx,meanthr,rcp85,hades,null,2085,-0.2473,0.1207
Eriodictyon trichocalyx,meanthr,rcp85,hades,full,2085,0.1749,0.5644
Eriodictyon trichocalyx,meanw,rcp45,cnrm,null,2055,-0.014,0.1207
Eriodictyon trichocalyx,meanw,rcp45,cnrm,full,2055,1.1795,0.5644
Eriodictyon trichocalyx,meanw,rcp45,cnrm,null,2085,-0.0689,0.1207
Eriodictyon trichocalyx,meanw,rcp45,cnrm,full,2085,0.803,0.5644
Eriodictyon trichocalyx,meanw,rcp45,hades,null,2055,-0.0966,0.1207
Eriodictyon trichocalyx,meanw,rcp45,hades,full,2055,0.929,0.5644
Eriodictyon trichocalyx,meanw,rcp45,hades,null,2085,-0.2321,0.1207
Eriodictyon trichocalyx,meanw,rcp45,hades,full,2085,0.8072,0.5644
Eriodictyon trichocalyx,meanw,rcp85,cnrm,null,2055,0.0312,0.1207
Eriodictyon trichocalyx,meanw,rcp85,cnrm,full,2055,1.2218,0.5644
Eriodictyon trichocalyx,meanw,rcp85,cnrm,null,2085,0.0412,0.1207
Eriodictyon trichocalyx,meanw,rcp85,cnrm,full,2085,2.1053,0.5644
Eriodictyon trichocalyx,meanw,rcp85,hades,null,2055,-0.2622,0.1207
Eriodictyon trichocalyx,meanw,rcp85,hades,full,2055,1.0381,0.5644
Eriodictyon trichocalyx,meanw,rcp85,hades,null,2085,-0.2025,0.1207
Eriodictyon trichocalyx,meanw,rcp85,hades,full,2085,0.7534,0.5644
Eriodictyon trichocalyx,median,rcp45,cnrm,null,2055,0.0111,0.1207
Eriodictyon trichocalyx,median,rcp45,cnrm,full,2055,0.5252,0.5644
Eriodictyon trichocalyx,median,rcp45,cnrm,null,2085,-0.089,0.1207
Eriodictyon trichocalyx,median,rcp45,cnrm,full,2085,0.166,0.5644
Eriodictyon trichocalyx,median,rcp45,hades,null,2055,-0.0976,0.1207
Eriodictyon trichocalyx,median,rcp45,hades,full,2055,0.1943,0.5644
Eriodictyon trichocalyx,median,rcp45,hades,null,2085,-0.2474,0.1207
Eriodictyon trichocalyx,median,rcp45,hades,full,2085,0.0691,0.5644
Eriodictyon trichocalyx,median,rcp85,cnrm,null,2055,0.0436,0.1207
Eriodictyon trichocalyx,median,rcp85,cnrm,full,2055,0.5019,0.5644
Eriodictyon trichocalyx,median,rcp85,cnrm,null,2085,0.0846,0.1207
Eriodictyon trichocalyx,median,rcp85,cnrm,full,2085,1.2018,0.5644
Eriodictyon trichocalyx,median,rcp85,hades,null,2055,-0.2691,0.1207
Eriodictyon trichocalyx,median,rcp85,hades,full,2055,0.1208,0.5644
Eriodictyon trichocalyx,median,rcp85,hades,null,2085,-0.2158,0.1207
Eriodictyon trichocalyx,median,rcp85,hades,full,2085,0.0842,0.5644
Eriogonum fasciculatum,mean,rcp45,cnrm,null,2055,-0.2712,0.0787
Eriogonum fasciculatum,mean,rcp45,cnrm,full,2055,-0.2341,0.2039
Eriogonum fasciculatum,mean,rcp45,cnrm,null,2085,-0.235,0.0787
Eriogonum fasciculatum,mean,rcp45,cnrm,full,2085,-0.1716,0.2039
Eriogonum fasciculatum,mean,rcp45,hades,null,2055,-0.1384,0.0787
Eriogonum fasciculatum,mean,rcp45,hades,full,2055,-0.0784,0.2039
Eriogonum fasciculatum,mean,rcp45,hades,null,2085,-0.0834,0.0787
Eriogonum fasciculatum,mean,rcp45,hades,full,2085,0.0176,0.2039
Eriogonum fasciculatum,mean,rcp85,cnrm,null,2055,-0.1578,0.0787
Eriogonum fasciculatum,mean,rcp85,cnrm,full,2055,-0.1042,0.2039
Eriogonum fasciculatum,mean,rcp85,cnrm,null,2085,-0.0861,0.0787
